timestamp,open,high,low,close,volume
1704068760000,40426.62011747861,40433.18741814978,40418.47425927775,40425.944746038134,13.859064107633971
1704068820000,40440.01000757389,40452.67545221991,40411.87690976089,40426.880139971734,6.910457806444777
1704068880000,40464.375047584064,40475.19512449677,40451.522588405525,40470.41420970263,8.697948813399707
1704068940000,40366.60220427522,40376.94545094148,40344.91917489791,40351.75216245067,10.034958318050114
1704069000000,40389.286283907095,40429.95066009631,40379.90781214169,40396.59961281294,6.795884688786504
1704069060000,40374.80762685095,40397.95284578205,40347.49749244857,40366.89034609443,10.534101738698366
1704069120000,40424.152534016226,40443.63943056729,40412.57567574802,40441.066235598955,11.647008307927463
1704069180000,40567.130756989114,40570.72144465275,40533.578765177015,40550.073659115325,11.310527461445195
1704069240000,40468.75169666046,40495.74845949766,40464.55282767481,40484.67799585958,9.803699220714083
1704069300000,40508.403617183416,40520.09100110363,40494.236923344644,40513.094714652594,9.179900613594903
1704069360000,40468.960039646096,40488.39546907236,40454.6208646387,40487.761611797454,9.308036448601227
1704069420000,40453.4338607962,40454.382790709205,40430.863477844534,40433.21107591401,10.46436207240055
1704069480000,40444.80895345081,40452.20875170124,40424.8046395181,40432.94756165835,10.83210009252285
1704069540000,40431.781952134595,40469.96459193762,40425.38807117292,40438.914816562414,11.35381607006049
1704069600000,40450.12438126076,40457.2351568192,40445.48918672505,40452.76829362818,6.647992387340047
1704069660000,40558.03165730844,40580.02802222548,40531.285855649236,40539.101828796025,8.848424060373867
1704069720000,40496.62923898881,40517.159147825805,40485.74527831186,40506.73791067096,7.233272089209889
1704069780000,40422.24028938163,40429.842534696116,40395.30319243597,40404.24790301272,9.894865407460907
1704069840000,40402.36549764314,40407.04295321921,40397.70220506767,40405.71662191354,10.194800332537566
1704069900000,40490.97388301977,40544.11033350686,40481.187754283965,40538.25893366654,9.218093249624797
1704069960000,40523.175221541765,40554.14261446216,40502.37130639581,40504.0294162543,12.0403454234316
1704070020000,40480.7570146361,40489.88967215324,40452.57788049037,40468.25668098257,12.422290579365402
1704070080000,40547.29617204314,40554.51157882006,40493.43808368582,40527.996834151076,7.8799683545569055
1704070140000,40503.594027898886,40512.338333095184,40487.210628511064,40493.202363950004,10.740111775695038
1704070200000,40448.9589430853,40459.161616145255,40421.200249607355,40431.195995837836,9.078560425222893
1704070260000,40415.652306598124,40438.45081475519,40413.6467832031,40436.057213183,12.155487611952525
1704070320000,40429.76188972509,40434.63514300167,40429.129317955725,40433.21986916192,9.426225615220185
1704070380000,40486.28495476334,40498.47984959165,40476.044218274874,40480.161963640734,8.218169834008943
1704070440000,40425.9331299683,40461.33023477739,40415.36262583046,40427.47938231792,11.88652144993899
1704070500000,40508.33729403695,40545.71748296591,40468.449710467,40527.95927336301,11.212639048718762
1704070560000,40394.98918418836,40419.8824461312,40367.612089603186,40383.63973059293,9.093228392297224
1704070620000,40426.61738926133,40438.554269397115,40421.14698609545,40434.34893696935,10.313407710544729
1704070680000,40499.92266480686,40521.48953691388,40468.31670327632,40488.78468099786,8.621101630900124
1704070740000,40423.50407733758,40430.673687398186,40403.09043774891,40410.28527495903,11.240716596687026
1704070800000,40489.60927975907,40503.98952936637,40489.37404808503,40498.89005460935,10.321856336596445
1704070860000,40433.980488084635,40452.17181782808,40429.77386250489,40435.25164785603,8.013752778140839
1704070920000,40479.36444621086,40489.76153347318,40469.71472923491,40482.353981828965,6.8587531827330945
1704070980000,40430.06128863705,40435.87049576798,40370.444977880885,40404.27844132192,7.954986312728793
1704071040000,40408.31675805176,40437.1063268101,40383.59473406865,40415.02880169814,10.328455510974669
1704071100000,40439.96793895047,40464.21505178023,40434.28281202683,40438.660372468046,8.477015576376754
1704071160000,40458.555416790994,40474.59846437207,40449.57560773715,40461.810185280156,7.768206028079211
1704071220000,40436.113191932585,40441.44541882374,40402.647081913776,40414.864879251094,10.11785117836326
1704071280000,40366.4188605654,40378.4233298055,40355.39328177435,40360.02999844593,9.533066676912615
1704071340000,40466.33367650291,40468.464603580716,40440.396992535636,40463.19691544712,13.43917861483239
1704071400000,40413.84044235712,40415.69627107062,40385.120561418174,40387.07216573108,10.187906458771138
1704071460000,40369.58713115985,40395.339347621164,40362.584447969064,40391.29078229705,7.166187773747481
1704071520000,40383.948483678876,40388.67074174662,40359.14493323522,40371.46871891597,10.010585292598721
1704071580000,40366.06720143094,40383.45850917694,40360.043348348205,40361.332309852776,10.388585876091543
1704071640000,40355.06032964079,40375.25474059388,40343.32089230338,40360.78556038788,9.779221401946225
1704071700000,40254.70712722598,40258.89356369187,40246.05239026768,40251.135952145916,14.042087122969594
1704071760000,40240.26230186427,40265.028769802666,40232.49951622661,40264.26971668824,8.04234028128246
1704071820000,40251.740247196954,40287.927052390114,40230.49113017385,40244.898695898344,8.413765274584657
1704071880000,40145.83452806022,40153.92634756084,40119.0205596136,40123.15561763201,8.580544068306224
1704071940000,40340.21624747803,40356.699954606134,40323.28733651031,40343.46367232789,10.992001892687924
1704072000000,40277.50099903957,40283.86576335424,40245.18003812223,40258.11897829216,4.688761814050134
1704072060000,40294.88766488765,40298.195279724,40273.45027538933,40288.899304638966,9.300113270821791
1704072120000,40266.500592267155,40281.591483063734,40256.62229776508,40280.48261306953,8.971532068120023
1704072180000,40131.4211878516,40136.54069391911,40114.97598516661,40136.02705971113,9.531568397310927
1704072240000,40144.308857684424,40167.82537354905,40116.107828231114,40133.79519719068,12.602856143329522
1704072300000,40210.212887992355,40239.742258339145,40173.240285980464,40183.141130782475,10.351637906592057
1704072360000,40171.15208738631,40197.29211909615,40160.17607732048,40163.515162534706,8.173841563916408
1704072420000,40026.67404025132,40051.31573730243,40012.62290329829,40037.98493344212,12.824655412074886
1704072480000,39993.53975088909,39999.56223671544,39944.130128834586,39962.503187297494,10.129712212687153
1704072540000,40017.17885653489,40023.15038587741,40014.13540392339,40020.41671412056,9.780234441381372
1704072600000,40069.14826993811,40101.587725732075,40063.37858859097,40078.81380817674,9.112327813689605
1704072660000,40082.342006598774,40129.22619564518,40079.88307801198,40119.7476392751,10.192642711842394
1704072720000,40081.87540952613,40101.3430963859,40042.30849191572,40077.77109917284,10.040668363410486
1704072780000,39945.77832620263,39974.175558296665,39942.852280745356,39973.50662689983,6.436874288588817
1704072840000,39969.6429542442,39980.47825548394,39969.51353576044,39971.224957168044,11.05400841690932
1704072900000,39991.85599862416,40022.041996069296,39983.00780131314,40010.52345995331,9.27228238005842
1704072960000,39919.34848366602,39946.217260987214,39890.071422143796,39929.22106279382,8.680216540541004
1704073020000,39905.05342898808,39912.112993860406,39888.406513960916,39891.66075750996,10.890786501789595
1704073080000,39887.54503522157,39930.02522904852,39884.2519197966,39923.439584683445,7.831926758656131
1704073140000,39942.5085137978,39945.75948585643,39920.063482097576,39934.01582963544,9.642821815825341
1704073200000,39831.3677395184,39834.939286735884,39796.661422655816,39817.75086639984,8.81988470826092
1704073260000,39866.27927711212,39889.72496740541,39840.14393414498,39884.03775396221,7.393514491775369
1704073320000,39911.441013046206,39917.51244022681,39897.80871334319,39901.16636679289,10.659245964255476
1704073380000,39905.41932299521,39932.98404863463,39902.055438981435,39927.25391430096,9.39550053908986
1704073440000,39809.2912204849,39848.450719887136,39808.44922517817,39823.38657439531,9.99722991452981
1704073500000,39789.06868883318,39800.458735168264,39782.2616282174,39794.9050985577,10.806529080326493
1704073560000,39765.72582338161,39791.803303208646,39764.37009327245,39771.404075083454,12.735194479613426
1704073620000,39835.56426322347,39840.138717791284,39817.91297212232,39833.34700451125,9.85542598487999
1704073680000,39764.229332270166,39799.03824640703,39746.818535955324,39751.575945349716,11.040081229141736
1704073740000,39779.697037056096,39799.47297510077,39768.96659991623,39774.52715996454,8.108768408887418
1704073800000,39690.093746675084,39708.71776327369,39683.37126623487,39707.2493210925,8.701324144539225
1704073860000,39744.702721575806,39750.35586938857,39705.682937529426,39713.86861713969,6.230828310041105
1704073920000,39614.683720443805,39631.90259495279,39600.59899685364,39626.00665094309,12.034041982826489
1704073980000,39782.531394068596,39799.39768183625,39761.325566106,39772.65650154095,11.734814822709836
1704074040000,39632.902325727315,39706.578957046644,39632.36580464941,39682.415780994896,14.7614907024395
1704074100000,39707.08194779087,39733.74695211188,39674.57497548179,39682.56551736148,12.181499468869
1704074160000,39643.145744610796,39669.300808998116,39621.471641624696,39653.07178072096,7.578914011753296
1704074220000,39627.62984142967,39659.61214258822,39604.98498705457,39619.03167294204,9.92980964626066
1704074280000,39709.58017957696,39719.779802240635,39689.97109611665,39700.415995924566,9.419205798392266
1704074340000,39698.07731877398,39705.04238414551,39675.73186097891,39691.05871976274,8.894918653166542
1704074400000,39597.15228260717,39609.876811352544,39573.124741872576,39604.09446494691,8.22563811630992
1704074460000,39576.71065452504,39585.51954521604,39564.82382634261,39572.40420110158,8.368416916012057
1704074520000,39564.772666570956,39633.943296237914,39556.31253854485,39600.26347151234,7.4308954040149455
1704074580000,39575.76425046813,39592.86719498215,39547.54318796211,39573.86798026824,9.734023155380816
1704074640000,39548.78285747733,39559.58336386745,39515.9646311431,39543.32848098216,10.607207808924002
1704074700000,39594.64245532455,39641.18311467235,39594.41958977423,39615.740391079926,11.642811874049622
1704074760000,39590.66557933365,39621.643224317544,39583.896033777106,39598.13830365462,10.531375949932471
1704074820000,39592.68584107517,39616.183150318444,39591.16038195684,39599.639557124116,10.038558769026155
1704074880000,39639.18814360775,39639.508411965406,39622.55294211676,39636.33964378981,10.385507698130432
1704074940000,39505.75099531755,39527.841551695565,39481.26464578653,39523.078405286615,9.865731690770957
1704075000000,39615.173584951095,39636.2022702794,39608.02010941726,39616.07981939565,10.296899162760155
1704075060000,39560.263086618106,39560.884098791474,39531.070930239606,39542.43899314598,9.899831811430357
1704075120000,39492.45362038156,39505.93775272854,39469.62039672755,39470.739192825706,7.84580186119201
1704075180000,39489.80919539908,39524.007619415825,39488.9471526221,39512.22056201335,9.217565895651967
1704075240000,39566.1169864576,39567.43835326136,39540.79353604103,39567.045469701196,9.775068034880894
1704075300000,39491.0609979416,39504.59813520836,39484.03521942744,39494.72886953694,13.471757995371426
1704075360000,39491.42742078648,39491.7718171206,39465.91516073641,39466.08234491404,10.022997799740125
1704075420000,39457.50362742377,39462.40806635484,39451.78772888016,39456.73825559782,14.451888663476517
1704075480000,39566.60551607644,39589.90941436766,39566.14648871136,39574.95264465579,9.860716843106129
1704075540000,39512.81314867998,39517.69819071228,39488.60067999114,39495.65717716384,10.622894143108311
1704075600000,39508.80366778082,39554.23506104335,39502.707435375676,39522.22703733528,9.61364659690032
1704075660000,39532.43405929515,39532.92619050935,39491.5865327211,39530.32848221565,7.692099272695981
1704075720000,39469.17768109374,39478.93636371817,39444.53320169078,39472.3851386563,9.187856407480336
1704075780000,39474.226879862996,39488.102234331476,39473.910949542864,39485.514668084084,10.198908914061423
1704075840000,39503.119947852036,39516.77084971798,39482.55854811389,39512.13958109043,11.731305845631706
1704075900000,39551.40747053835,39568.48070765046,39540.91676328453,39555.307852508304,7.877555425108182
1704075960000,39486.225558466314,39522.23773938686,39466.32863383083,39495.32430031451,8.070787151587473
1704076020000,39509.64319739595,39522.95989944549,39490.10130457114,39504.14728272442,8.94871881379612
1704076080000,39517.69807616825,39526.32493795503,39503.74194872658,39519.241230703716,9.64936719534596
1704076140000,39464.96094543609,39488.08475643117,39397.49952273972,39436.415891556244,9.191935412298125
1704076200000,39440.616830587474,39453.981350579495,39427.84089262867,39451.12667721559,13.64544720025592
1704076260000,39487.60518369506,39528.99492628188,39475.34278723082,39509.05898358378,7.197305413921379
1704076320000,39562.10002049815,39584.81873228551,39561.26973227781,39570.30704003476,9.472125302814625
1704076380000,39553.20574492539,39572.34687511549,39521.87141114591,39541.746621939215,10.41066512755592
1704076440000,39569.301217113854,39573.19487184136,39537.673421864885,39543.140640603495,12.942643912284677
1704076500000,39627.76369966374,39654.10399044606,39623.084058044995,39633.432738440104,8.319419209041387
1704076560000,39524.74685168765,39532.720940307816,39494.52048608816,39500.00821790691,12.595650533947172
1704076620000,39617.97452617842,39621.85527278187,39585.500285145936,39589.634295255695,12.87009877357831
1704076680000,39599.059232102205,39602.72588394163,39569.72647068763,39590.74664315701,9.17923641268426
1704076740000,39612.77493769572,39631.01996250225,39577.575232237825,39618.948656392684,7.441677785943483
1704076800000,39584.43867512597,39596.88846751219,39570.58354643211,39578.025081441854,9.850390034639318
1704076860000,39619.56033269727,39631.51041432274,39600.90313540769,39610.77202679574,11.937765277126102
1704076920000,39638.78829255722,39649.63892759003,39632.69374560054,39645.03744094962,8.27191001779526
1704076980000,39613.40941885313,39622.99321959235,39607.985429641405,39620.82471733834,12.129170272255703
1704077040000,39593.053894692595,39603.919422265644,39563.88447468836,39584.6633978892,9.393803493151854
1704077100000,39671.069411235796,39674.681223881926,39656.95045100385,39661.287258583034,10.82574164089235
1704077160000,39650.25675642871,39655.628467560906,39629.49928378153,39637.83872397718,11.78494777466306
1704077220000,39651.54971137378,39655.80530353126,39643.43810759427,39652.783104330694,6.363844739232861
1704077280000,39684.29081356893,39709.40059917409,39669.47378505835,39671.89717406692,13.126809490057859
1704077340000,39648.86656875141,39685.36241761875,39645.64208489202,39660.18209217632,10.194438464005836
1704077400000,39768.6945566166,39785.15700643816,39731.82479138595,39757.5093697061,8.4157699588697
1704077460000,39661.5324402531,39691.33755706945,39650.226873260384,39683.55405400308,10.275379651806695
1704077520000,39721.59129622494,39751.89189788406,39706.811533590844,39735.91216550259,11.533839339322398
1704077580000,39755.44442537916,39794.42565159791,39746.322078965146,39789.89581344254,12.229924645894805
1704077640000,39843.55051555031,39852.71036119207,39843.054169283234,39843.721997030174,8.291677478371291
1704077700000,39737.65110955723,39760.763012489195,39690.08648795787,39745.026614670394,10.378999275095827
1704077760000,39742.93958009194,39752.84870900159,39724.13416585977,39727.28190802861,7.518750800887545
1704077820000,39823.30107055332,39830.88984866661,39822.28868669471,39825.16860485347,10.032676168225786
1704077880000,39846.990356226815,39868.4402251071,39831.59695457936,39832.521525361946,7.134529020131784
1704077940000,39858.13402664633,39873.85658274871,39841.91373782931,39854.81767460867,10.65660259000151
1704078000000,39837.06080769334,39861.00572585821,39831.04228704467,39846.19642545634,8.399835047830798
1704078060000,39815.642477128815,39831.76518655122,39802.45506769629,39830.987880708984,9.537796784814008
1704078120000,39803.31107774572,39833.49360891521,39792.33619384026,39832.139951170226,9.869023249711034
1704078180000,39932.95979052283,39933.42383438194,39891.59806573453,39915.28104365078,8.408998899893419
1704078240000,39893.95521111107,39907.59613257119,39874.94403628879,39899.7223646165,10.998996466937319
1704078300000,39951.361432476086,39973.79662521994,39907.91534779605,39945.81087140139,13.539842776393467
1704078360000,39953.82368847028,39965.87118684331,39942.868411614625,39963.28817495285,12.209156947142953
1704078420000,39918.31972229542,39940.469341966585,39904.46277389071,39933.557124809355,9.734863970692563
1704078480000,39957.30440004878,39966.53678195942,39944.93604175532,39965.83079053954,11.06235673307139
1704078540000,39999.277135875884,40005.33981558355,39978.208953151785,40004.16664786717,10.2928815409565
1704078600000,39938.2756254809,39983.756207122606,39926.8081636854,39966.188800200856,9.463254529581238
1704078660000,40031.86297135682,40048.31077620726,40031.363182114146,40045.4181487791,6.938393005201014
1704078720000,40073.91955308043,40094.88799699673,40070.173013495485,40071.000583817186,10.597954912238036
1704078780000,40141.71730602755,40174.051575723424,40127.675368802884,40152.659194443135,11.356760197680941
1704078840000,40136.12999665189,40154.84169638197,40132.531990063464,40149.175308836006,10.317917348251287
1704078900000,40105.633019013265,40126.86651837281,40078.304292545356,40124.90992236606,9.848699058823154
1704078960000,40147.28562653269,40162.16767896047,40109.98807971058,40138.56403431898,9.97044556068031
1704079020000,40121.275646699556,40123.942843855104,40102.13734333681,40105.902315076935,12.109515850360566
1704079080000,40199.60807798982,40217.86341845066,40197.006119533726,40201.00483886644,8.979940920488765
1704079140000,40251.52020685613,40260.42686857281,40211.15406331469,40241.33226810336,11.179407211149448
1704079200000,40122.629809066595,40167.82485129664,40105.544686169844,40158.10533443149,7.571197234081482
1704079260000,40237.19334325152,40268.18143778155,40229.14439544302,40258.93454809216,10.8093909112286
1704079320000,40235.927065126234,40237.21634472775,40211.30195069415,40222.58114950931,11.125979437172255
1704079380000,40167.6787226364,40181.33107499924,40141.0588442218,40175.21085436364,9.213693610491774
1704079440000,40246.640054972246,40248.81917183032,40230.9036776896,40242.25108062282,10.603028114793533
1704079500000,40318.15248382474,40344.204108179394,40283.88102801866,40305.5796963692,6.8346287163944215
1704079560000,40325.75258456245,40342.23114547578,40283.187196724175,40317.99919431338,10.234181744310884
1704079620000,40319.10879170877,40328.37943722157,40308.12243156245,40320.2780203137,9.249555198478655
1704079680000,40270.65979276283,40284.333668728104,40254.98444213029,40280.2669767814,11.198079052752368
1704079740000,40286.08176282156,40303.35777244327,40262.10146569049,40270.93990048814,9.103069987591882
1704079800000,40321.01639728088,40361.92625520023,40313.43559320222,40331.57417595368,10.718498313026913
1704079860000,40284.18482586873,40313.0196972004,40215.79501760883,40247.520857836644,12.81073087744884
1704079920000,40425.53367122175,40446.21577473933,40413.32675397328,40438.00356615776,7.101764778526139
1704079980000,40304.00873510549,40312.47325060502,40283.2459767132,40297.7474968807,11.016135818782956
1704080040000,40325.903894329356,40351.21227743478,40324.41582139138,40343.14852690641,13.152597945255435
1704080100000,40402.96991999545,40427.48887618341,40378.842087656216,40413.19920189118,8.876842500793558
1704080160000,40410.27479502006,40439.65302934711,40387.09365799725,40408.789973957,9.095299448861816
1704080220000,40421.34459961762,40441.57096440445,40407.12755386148,40413.15091702897,9.063047910640554
1704080280000,40438.5944030331,40456.80441076478,40434.75503799489,40447.884664218975,9.30390724071476
1704080340000,40392.35114853352,40400.17577118308,40376.86720730901,40377.96400199823,7.40524068808652
1704080400000,40410.38862329595,40414.51906500862,40398.38991894884,40413.620144968554,9.55984844035929
1704080460000,40506.97211325692,40523.880137199754,40495.35970410964,40518.68272056965,8.451082062458347
1704080520000,40455.93853538624,40468.28096025065,40426.119167952726,40448.473148771336,12.992279273903264
1704080580000,40421.254264807045,40434.19166430292,40393.779335233674,40403.11712233825,8.737616116506286
1704080640000,40488.058099765985,40510.713253334296,40475.587833896214,40496.190462375685,10.975945365326009
1704080700000,40449.44681109438,40483.80381715234,40404.41466686701,40428.41868414824,9.622330439564433
1704080760000,40449.867462893046,40460.30498968329,40431.90027886327,40435.60176922297,13.051915121769618
1704080820000,40449.686077586244,40458.48087796441,40421.47496926324,40428.33957817758,10.743622162994987
1704080880000,40516.448735799924,40520.096259030965,40508.6782138032,40514.53368795583,13.177061382195065
1704080940000,40470.07885705615,40476.248870699616,40437.00139146331,40444.250134600494,10.00514236486302
1704081000000,40544.90464384114,40574.216553385035,40539.06823430815,40552.11008115796,12.342082129240977
1704081060000,40477.673969231844,40493.31863315154,40466.31850358365,40472.529873890555,8.985531076210155
1704081120000,40514.514534431975,40528.748526594725,40501.7274942966,40503.70617063341,6.03886881786212
1704081180000,40532.32049107473,40545.45592625642,40511.363216426806,40531.840659585185,13.894197285640715
1704081240000,40470.02706116654,40496.10224712872,40433.258615380415,40485.47181803206,9.57758803273696
1704081300000,40479.079923974256,40501.37353043398,40472.34841877767,40490.5520610004,6.51162448689209
1704081360000,40568.82411619629,40586.65048252003,40545.91052974468,40554.968123036626,7.700891873485764
1704081420000,40553.00745617055,40563.79558046516,40548.71726826588,40554.639704000576,11.957134594892086
1704081480000,40437.47759409719,40487.630763495945,40416.84982690743,40449.61244656468,11.001984464359893
1704081540000,40482.17750228763,40500.1488954905,40474.80837344307,40480.90822975507,12.403395711335012
1704081600000,40492.27619462178,40520.37611071168,40484.1370328693,40510.84474281337,11.431877786873983
1704081660000,40351.05850810721,40366.880027721636,40348.16757315972,40360.330450602196,11.392877346782878
1704081720000,40512.16292042346,40523.66349324152,40490.59497712569,40505.65981780891,8.003616543536271
1704081780000,40405.6153577648,40445.21687410404,40396.23994690453,40433.905439149195,9.219214612028983
1704081840000,40479.68962519028,40498.58430612541,40479.15348418706,40486.92024405687,10.672031485323984
1704081900000,40517.3587821993,40527.568669644075,40516.93084915178,40522.92800575082,9.35053946983408
1704081960000,40445.65890419195,40451.781805510276,40438.17799981727,40449.58723882026,8.524136439517541
1704082020000,40408.436129610614,40411.89236749168,40388.21559290424,40411.14450849268,11.815397595975798
1704082080000,40590.04407643944,40601.14612830053,40573.58120652282,40582.06367361844,10.95206276687623
1704082140000,40356.36799886099,40360.06990222782,40324.59937527829,40340.78952276866,9.77154889709964
1704082200000,40443.08959315472,40456.544115619414,40429.65235674856,40447.699634990146,11.09665626099596
1704082260000,40442.62047892915,40466.57740679051,40429.79187207039,40451.2389409216,12.514439301657989
1704082320000,40340.06116470213,40364.906907357625,40338.48268264624,40361.333904477295,9.816681183799234
1704082380000,40419.0511353944,40439.49890549852,40416.63053235024,40433.52668356727,13.588897610450147
1704082440000,40432.74909762243,40453.26032235933,40384.548976142345,40409.37913671699,10.307288921631333
1704082500000,40328.46442122025,40332.720964536,40303.65826184175,40307.89119999211,7.683593629631942
1704082560000,40302.91169733859,40329.830672256685,40289.15337420685,40325.428396433344,9.885914264675623
1704082620000,40403.871699622876,40432.35001319433,40401.42287539038,40418.10893033743,9.827089434577905
1704082680000,40357.16924717644,40357.82958131907,40339.00477870223,40348.65059688232,11.176449858235873
1704082740000,40381.78432983302,40385.95554555254,40356.066851226424,40365.71113952672,10.300230454012258
1704082800000,40416.731107725915,40431.68250236821,40409.596263203915,40411.82775548742,10.19200840993954
1704082860000,40330.02016709572,40350.321119550645,40314.84355583414,40337.734256691656,10.169936274075415
1704082920000,40224.7728205559,40268.532212350554,40224.62197347787,40257.170187399635,12.47601387191688
1704082980000,40250.62585541995,40273.37649796952,40242.93210271753,40260.01642274805,4.917522384623551
1704083040000,40248.82517148622,40286.928645797605,40226.59660111768,40240.49497563219,11.116163761237331
1704083100000,40222.5799757415,40242.26173723164,40209.36300928501,40225.34498277972,12.065978389039891
1704083160000,40232.71843405325,40240.75715247824,40198.331042523,40204.792609547185,9.700216816533722
1704083220000,40191.99308707689,40199.972706661996,40165.817509428794,40184.72604210443,9.799212993197267
1704083280000,40201.20934941326,40258.234162939036,40174.247512347756,40225.06459794044,7.873134123690786
1704083340000,40181.50463702973,40213.635018837194,40166.37567772683,40189.42127562799,11.055194765548631
1704083400000,40158.66652508114,40185.11605637556,40157.740375559275,40161.89505435488,9.106327492674758
1704083460000,40189.82047915659,40211.04359119543,40166.098656360504,40168.4458002147,9.567312043408547
1704083520000,40199.57926249763,40203.369922578255,40180.920388998675,40193.95332720166,11.312781501718606
1704083580000,40123.38690647979,40154.54524517184,40122.6617371231,40134.60812593065,8.78379748609662
1704083640000,40183.23004148213,40188.963083298906,40146.267562185305,40149.343861563786,12.323067607118235
1704083700000,40175.3058015644,40187.40425808284,40147.79982977537,40160.32772012825,8.106519178085621
1704083760000,40159.7539823083,40187.92860430677,40154.967206307,40182.89093348569,10.614529561011182
1704083820000,39995.453596386484,40023.89312347623,39994.21443090414,40015.37301308783,8.356930965960945
1704083880000,40078.85243444769,40094.06201675937,40044.147054073146,40070.101194996394,11.177484813615013
1704083940000,40091.54050056221,40093.06160776223,40038.82278905083,40071.3902632906,11.324148577999413
1704084000000,40056.079290954964,40088.942761153565,40036.79490370078,40051.54944663762,9.828770091539006
1704084060000,40037.74788830932,40074.84594110509,40013.67681036141,40053.75436953423,12.917429499351988
1704084120000,40124.726751432114,40134.58576678669,40111.46527887183,40121.17108176757,10.342487090304425
1704084180000,40003.93344370187,40011.53896524835,39969.412881867574,39982.087815912586,8.648812344739873
1704084240000,39949.814424290365,39958.49819638951,39904.38932623178,39929.77488279389,11.458692692560852
1704084300000,39994.39365144933,39994.76189280397,39973.82110453374,39986.35894554596,8.115812822253769
1704084360000,39930.15431317208,39952.2545943523,39917.55982646449,39943.13470671121,7.263509809323219
1704084420000,39997.9547318711,40003.953264691096,39988.96419128326,40000.75800717965,9.487366212620714
1704084480000,39931.866464194616,39953.261217106425,39888.83799491036,39926.16461912533,13.391939066028339
1704084540000,39921.901289314665,39929.060583370716,39900.128277238015,39907.12397085375,9.81121498717763
1704084600000,39822.09248453324,39866.79420135994,39813.030433426604,39839.096221634965,6.740832794503124
1704084660000,39739.67239851182,39780.67201374291,39738.37365080934,39777.72850426875,12.838510091821902
1704084720000,39880.952659032,39906.32049412478,39875.827487568065,39903.55777515423,10.04858182827556
1704084780000,39887.497394926184,39900.51077508563,39860.53992569525,39900.36591653764,8.395493656538378
1704084840000,39839.39453392665,39848.3527214927,39824.20528829214,39836.43442320919,13.602427981617069
1704084900000,39802.056360863215,39823.73469265177,39801.94209838844,39810.29096627143,11.773729373165523
1704084960000,39845.36624764688,39847.39806759473,39832.106426731334,39832.78391457042,13.718692667703257
1704085020000,39688.567731710056,39693.594316013,39647.51155536506,39684.07502075305,12.22984911898056
1704085080000,39738.78243910012,39762.75275451382,39714.91072096825,39753.618319389,10.006444432886312
1704085140000,39683.68895073144,39692.26793868069,39676.6278132587,39689.51618487697,10.545592779060529
1704085200000,39766.099182167025,39805.13721505426,39759.66865118324,39783.20400249255,8.724318887052831
1704085260000,39629.68426906253,39641.37003736452,39604.67066048674,39627.315584577766,9.44521721651378
1704085320000,39741.77899955529,39763.483104576626,39702.15034745332,39741.45895514359,8.50505364386924
